"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"25814",25814,260,17058,1,0,0
"26769",26769,268,734,1,6,0
"53408",53408,571,2676,2,0,0
"37344",37344,378,23891,1,2,0
"24770",24770,256,16249,2,2,0
"19492",19492,186,5135,2,2,0
"34582",34582,347,22186,2,4,0
"6549",6549,28,4357,1,0,0
"22692",22692,227,14969,3,8,0
"26627",26627,268,17376,2,6,0
"24691",24691,256,16190,1,8,0
"36994",36994,376,23661,2,8,0
"45617",45617,471,28629,2,9,0
"21494",21494,208,14187,1,8,0
"16826",16826,151,10907,3,1,0
"39437",39437,397,25143,3,2,0
"23337",23337,235,343,2,2,0
"50978",50978,542,31709,2,3,0
"44019",44019,447,5384,2,2,0
"31417",31417,316,166,1,6,0
"46419",46419,479,29077,3,0,0
"21878",21878,216,14442,2,8,0
"383",383,36,326,4,4,1
"36049",36049,364,2855,4,1,0
"3452",3452,508,1054,5,6,1
"50113",50113,526,1559,3,8,0
"53532",53532,573,8626,3,1,0
"51725",51725,548,13626,1,4,0
"9449",9449,54,6391,2,7,0
"39740",39740,400,2751,2,2,0
"7692",7692,36,5186,2,4,0
"15546",15546,141,181,2,1,0
"14108",14108,116,1682,1,7,0
"2493",2493,353,1720,4,0,1
"19916",19916,187,8701,1,4,0
"14494",14494,120,9273,4,1,0
"16711",16711,151,10796,2,6,0
"51589",51589,548,3389,2,9,0
"55889",55889,600,7517,1,6,0
"8979",8979,48,399,2,0,0
"46397",46397,479,29057,3,2,0
"40351",40351,410,25709,2,8,0
"46075",46075,476,28898,2,3,0
"4173",4173,615,2684,5,8,1
"18208",18208,171,11860,1,5,0
"7230",7230,32,4882,1,6,0
"57175",57175,615,34736,3,2,0
"56956",56956,612,7601,2,9,0
"52231",52231,556,32406,3,9,0
"26757",26757,268,17451,1,5,0
"13291",13291,104,8528,2,2,0
"47003",47003,488,29417,2,0,0
"25809",25809,260,17053,1,2,0
"44987",44987,464,342,2,3,0
"27068",27068,272,61,2,0,0
"16332",16332,148,10474,3,0,0
"3255",3255,475,21,3,0,1
"51644",51644,548,32153,2,8,0
"33993",33993,343,21740,2,2,0
"34558",34558,347,3755,3,3,0
"30463",30463,307,19779,2,1,0
"18282",18282,172,11929,4,1,0
"20843",20843,201,3766,2,9,0
"52742",52742,563,32758,1,7,0
"22441",22441,226,14792,2,4,0
"21836",21836,215,8598,2,1,0
"36664",36664,372,23491,2,9,0
"30430",30430,307,19746,4,0,0
"25272",25272,259,16585,2,6,0
"23228",23228,235,15239,1,0,0
"43657",43657,442,27690,1,6,0
"34220",34220,345,21916,2,3,0
"39777",39777,400,8285,2,4,0
"33961",33961,343,21713,2,3,0
"4118",4118,609,166,4,6,1
"30193",30193,303,19571,2,8,0
"37080",37080,378,15904,1,9,0
"37795",37795,382,24197,2,1,0
"4447",4447,3,2883,3,9,0
"13309",13309,104,5256,3,1,0
"95",95,4,82,4,2,1
"55256",55256,594,2894,1,6,0
"34065",34065,343,21801,1,1,0
"18762",18762,176,12290,1,5,0
"5745",5745,18,8,2,4,0
"52573",52573,561,32615,2,3,0
"41682",41682,422,130,1,5,0
"4486",4486,3,2901,2,5,0
"45499",45499,471,6660,2,9,0
"46291",46291,479,28978,2,5,0
"56213",56213,603,34321,2,7,0
"22709",22709,227,8627,2,3,0
"26254",26254,265,6445,2,0,0
"36397",36397,371,23310,3,8,0
"7744",7744,36,5203,1,0,0
"3025",3025,436,2092,3,9,1
"14101",14101,116,8641,2,3,0
"1553",1553,227,1123,3,1,1
"42356",42356,430,26818,1,8,0
"34379",34379,345,22047,1,0,0
"16830",16830,151,10910,3,9,0
"2894",2894,417,2022,3,0,1
"53220",53220,571,12779,2,5,0
"28427",28427,286,5036,1,3,0
"48084",48084,498,46,1,7,0
"43157",43157,436,27370,2,7,0
"30217",30217,303,19588,1,4,0
"27371",27371,275,2979,1,7,0
"7752",7752,36,5210,2,7,0
"35456",35456,359,22690,2,9,0
"52577",52577,561,32619,1,6,0
"19677",19677,186,12907,2,6,0
"5798",5798,19,1534,2,0,0
"32134",32134,325,20693,2,3,0
"56841",56841,610,2958,1,5,0
"36986",36986,376,23654,2,1,0
"18923",18923,177,12432,2,2,0
"3425",3425,501,1811,4,0,1
"35093",35093,353,22453,1,6,0
"30177",30177,303,19557,1,4,0
"902",902,118,634,4,1,1
"36312",36312,369,23254,1,5,0
"26306",26306,265,2692,2,4,0
"28576",28576,286,18491,1,4,0
"28569",28569,286,18487,3,1,0
"26666",26666,268,17400,2,4,0
"2013",2013,286,1418,5,0,1
"23255",23255,235,15254,1,5,0
"53490",53490,573,33148,1,0,0
"3501",3501,519,6,4,4,1
"44052",44052,447,4169,2,2,0
"53276",53276,571,305,2,8,0
"2505",2505,355,1730,4,0,1
"54499",54499,581,33668,2,2,0
"19594",19594,186,8518,1,3,0
"174",174,16,151,5,9,1
"143",143,10,123,5,2,1
"26549",26549,268,8323,3,0,0
"28314",28314,286,18335,2,4,0
"37114",37114,378,23736,2,3,0
"43886",43886,445,8,3,8,0
"11934",11934,86,7685,2,7,0
"2565",2565,361,1782,5,5,1
"6095",6095,25,4039,1,5,0
"7446",7446,34,5020,3,1,0
"8059",8059,40,10,2,1,0
"50047",50047,525,31246,1,4,0
"30312",30312,306,19645,1,4,0
"1974",1974,284,41,4,9,1
"19978",19978,189,13059,3,9,0
"80",80,3,70,3,1,1
"55499",55499,597,5409,2,7,0
"23543",23543,236,15378,3,9,0
"31153",31153,314,6445,2,8,0
"37128",37128,378,23745,2,6,0
"36531",36531,371,23407,1,5,0
"39414",39414,397,25122,2,5,0
"17128",17128,157,181,2,1,0
"44724",44724,459,28181,2,3,0
"10555",10555,75,6910,1,4,0
"23075",23075,235,15163,1,6,0
"2939",2939,421,2052,3,0,1
"18909",18909,177,12422,2,3,0
"41273",41273,420,26309,2,7,0
"34112",34112,343,21843,2,3,0
"46059",46059,476,28886,2,0,0
"35760",35760,363,22935,1,5,0
"26872",26872,269,17533,1,5,0
"17665",17665,164,11524,2,6,0
"23674",23674,239,5993,2,8,0
"22388",22388,226,14744,2,4,0
"9943",9943,65,6676,2,7,0
"19712",19712,186,6255,2,1,0
"36098",36098,365,23139,2,0,0
"28639",28639,286,3053,2,6,0
"6626",6626,28,4415,2,7,0
"43083",43083,436,27309,1,1,0
"22548",22548,226,14890,3,2,0
"3319",3319,483,10,2,1,1
"55782",55782,598,2988,2,3,0
"37666",37666,378,24115,1,6,0
"20539",20539,197,513,3,0,0
"10070",10070,67,2692,2,4,0
"55478",55478,597,424,2,9,0
"4392",4392,3,2853,1,4,0
"36337",36337,369,1816,2,8,0
"37019",37019,376,23673,1,2,0
"18982",18982,177,12474,1,4,0
"41387",41387,421,26356,2,9,0
"2771",2771,397,1924,4,8,1
"19757",19757,186,12958,1,5,0
"43003",43003,436,27256,1,5,0
"43884",43884,445,6784,1,8,0
"8992",8992,49,6087,1,5,0
"38788",38788,392,24670,2,8,0
"30700",30700,311,2675,2,3,0
"19590",19590,186,12846,3,9,0
"19732",19732,186,12943,2,4,0
"22300",22300,223,14683,4,0,0
"45407",45407,471,28591,2,8,0
"51637",51637,548,32148,1,3,0
"3968",3968,589,2619,4,4,1
"56807",56807,609,1893,1,1,0
"2012",2012,286,1417,2,0,1
"47192",47192,488,29548,3,8,0
"40272",40272,410,25642,2,4,0
"37212",37212,378,23803,1,6,0
"53289",53289,571,5234,2,7,0
"34147",34147,343,21872,3,2,0
"5257",5257,9,3447,2,6,0
"25095",25095,259,16442,2,0,0
"4570",4570,3,1344,1,5,0
"36945",36945,376,8780,2,6,0
"7819",7819,37,169,2,3,0
"36151",36151,365,23182,1,7,0
"47239",47239,488,29583,1,8,0
"45943",45943,475,326,2,6,0
"12821",12821,100,8282,2,7,0
"39393",39393,397,25103,2,4,0
"22569",22569,226,14904,1,5,0
"50060",50060,525,343,1,5,0
"3957",3957,588,343,4,5,1
"45589",45589,471,6716,2,8,0
"18332",18332,172,11960,1,2,0
"56141",56141,603,34281,2,6,0
"24027",24027,244,15700,1,7,0
"30978",30978,314,2551,4,9,0
"34513",34513,345,22140,1,6,0
"35523",35523,360,22753,2,8,0
"25442",25442,260,16738,3,1,0
"50589",50589,534,31447,2,2,0
"51975",51975,553,32309,1,2,0
"45705",45705,472,28673,3,1,0
"43210",43210,436,27414,2,2,0
"47227",47227,488,29574,1,4,0
"35030",35030,352,22419,1,4,0
"37180",37180,378,23784,1,6,0
"254",254,28,220,4,2,1
"35245",35245,357,2478,1,8,0
"24968",24968,257,16380,2,7,0
"50348",50348,529,1327,3,0,0
"25623",25623,260,16889,2,6,0
"22613",22613,227,14925,2,1,0
"6889",6889,28,3244,1,4,0
"30923",30923,314,19990,1,7,0
"1548",1548,227,1118,3,2,1
"50790",50790,539,31583,2,0,0
"26915",26915,269,17575,1,2,0
"32923",32923,335,21162,2,8,0
"1282",1282,179,6,3,4,1
"52219",52219,556,32400,2,2,0
"16537",16537,151,10651,1,2,0
"36453",36453,371,23358,3,9,0
"9755",9755,60,6596,1,5,0
"32920",32920,335,2333,1,4,0
"2850",2850,410,1980,2,1,1
"34929",34929,352,22363,1,7,0
"26644",26644,268,305,1,6,0
"32862",32862,334,18351,3,0,0
"25480",25480,260,16770,3,0,0
"34746",34746,349,14250,1,1,0
"37850",37850,382,24238,1,5,0
"43538",43538,442,27622,2,6,0
"16919",16919,152,10980,2,9,0
"37413",37413,378,23948,4,9,0
"28840",28840,288,7516,3,3,0
"40504",40504,410,25845,2,6,0
"36100",36100,365,23141,3,2,0
"20824",20824,201,3760,2,6,0
"25089",25089,259,16438,2,3,0
"18399",18399,172,12014,1,7,0
"33112",33112,335,345,2,0,0
"20695",20695,199,13589,3,3,0
"20693",20693,199,13587,2,0,0
"56590",56590,607,34551,2,0,0
"12901",12901,101,3343,2,3,0
"8974",8974,48,396,3,3,0
"3841",3841,571,1340,4,1,1
"33999",33999,343,21744,2,0,0
"7623",7623,36,5136,2,6,0
"11598",11598,80,575,1,5,0
"39377",39377,397,25089,2,9,0
"36663",36663,372,23490,2,3,0
"34032",34032,343,21772,1,3,0
"6319",6319,28,212,2,8,0
"46373",46373,479,29042,4,1,0
"25135",25135,259,16472,3,1,0
"4039",4039,598,10,4,1,1
"41402",41402,421,11522,1,5,0
"6898",6898,28,4619,1,6,0
"519",519,52,431,5,5,1
"7727",7727,36,2134,1,2,0
"47912",47912,497,28108,2,5,0
"28650",28650,286,18533,2,1,0
"36606",36606,371,23456,1,1,0
"9743",9743,60,620,1,5,0
"38805",38805,392,855,1,3,0
"616",616,70,464,4,7,1
"55007",55007,591,21338,2,2,0
"23884",23884,242,1199,1,8,0
"19717",19717,186,2319,1,5,0
"51546",51546,548,32083,1,6,0
"3163",3163,459,2135,4,4,1
"22412",22412,226,14766,2,7,0
"45672",45672,472,28655,2,3,0
"34378",34378,345,22046,1,4,0
"36459",36459,371,23364,1,1,0
"36442",36442,371,23349,3,7,0
"2373",2373,335,342,5,4,1
"36614",36614,371,23463,2,7,0
"26853",26853,269,17516,1,3,0
"52746",52746,563,32761,2,7,0
"43735",43735,442,27723,3,0,0
"16101",16101,147,10284,3,1,0
"908",908,120,637,4,7,1
"33933",33933,343,21692,1,9,0
"23441",23441,236,15330,1,8,0
"4353",4353,3,2827,1,7,0
"40237",40237,410,17486,2,0,0
"43648",43648,442,27682,2,2,0
"37398",37398,378,23938,1,6,0
"48537",48537,503,472,2,4,0
"36293",36293,369,23242,1,5,0
"23231",23231,235,15242,3,2,0
"54596",54596,581,33748,1,5,0
"36125",36125,365,23159,2,9,0
"22207",22207,222,14635,2,4,0
"36949",36949,376,8781,1,6,0
"271",271,28,234,4,0,1
"6904",6904,28,4623,2,8,0
"56817",56817,609,3823,1,3,0
"56233",56233,603,34332,2,8,0
"52750",52750,563,32765,3,3,0
"35769",35769,363,9649,1,1,0
"34331",34331,345,22008,1,7,0
"26684",26684,268,17407,2,6,0
"813",813,103,567,5,3,1
"50353",50353,529,31268,2,3,0
"55454",55454,597,2808,1,4,0
"40989",40989,417,26157,3,2,0
"53516",53516,573,16037,1,7,0
"23235",23235,235,15244,2,3,0
"47363",47363,490,29687,3,0,0
"41532",41532,421,26426,3,1,0
"39033",39033,394,24837,2,9,0
"3400",3400,498,2317,4,6,1
"26579",26579,268,2872,3,0,0
"37863",37863,382,24250,2,2,0
"6915",6915,28,4630,1,7,0
"45676",45676,472,28657,4,9,0
"44982",44982,464,1345,3,0,0
"14705",14705,124,9431,1,4,0
"3801",3801,566,2534,2,0,1
"51953",51953,553,32307,2,8,0
"34070",34070,343,21805,1,6,0
"48037",48037,498,497,2,3,0
"26628",26628,268,17377,2,7,0
"14193",14193,117,2615,1,5,0
"31178",31178,314,20087,2,2,0
"48834",48834,508,1575,2,0,0
"7174",7174,32,4830,4,0,0
"35749",35749,363,22930,2,0,0
"37852",37852,382,24240,2,3,0
"30525",30525,307,19837,3,1,0
"6394",6394,28,4240,1,5,0
"39434",39434,397,25140,1,6,0
"8535",8535,44,5771,2,2,0
"7747",7747,36,5206,4,1,0
"4156",4156,613,20,3,1,1
"51598",51598,548,32120,1,9,0
"18936",18936,177,12445,2,1,0
"28305",28305,286,467,2,1,0
"36078",36078,364,2140,1,4,0
"31131",31131,314,5030,1,4,0
"25198",25198,259,16516,1,4,0
"304",304,28,259,4,9,1
"16081",16081,147,10264,1,6,0
"10022",10022,67,304,4,9,0
"37485",37485,378,23996,2,4,0
"39349",39349,397,25067,1,7,0
"8632",8632,44,5849,1,2,0
"47290",47290,489,29621,1,9,0
"6324",6324,28,4189,2,9,0
"7517",7517,34,5068,2,7,0
"48819",48819,508,5554,2,2,0
"23875",23875,242,15586,2,5,0
"53520",53520,573,8612,2,1,0
"46691",46691,483,5393,1,1,0
"12626",12626,98,8169,1,5,0
"7610",7610,35,5129,1,3,0
"16274",16274,148,10428,3,2,0
"7712",7712,36,5194,3,0,0
"54504",54504,581,33672,1,7,0
"22702",22702,227,8619,3,0,0
"51939",51939,553,12577,1,3,0
"10500",10500,74,623,2,9,0
"45192",45192,467,28455,3,2,0
"25793",25793,260,17039,1,4,0
"55708",55708,598,3792,2,7,0
"35826",35826,363,22972,2,9,0
"12773",12773,99,8265,1,5,0
"31160",31160,314,20075,2,3,0
"9205",9205,52,6227,1,8,0
"43586",43586,442,23000,1,5,0
"53091",53091,570,32942,1,3,0
"56806",56806,609,3041,3,0,0
"36077",36077,364,3344,2,0,0
"3216",3216,471,424,3,9,1
"13141",13141,103,8414,2,7,0
"20753",20753,199,13631,2,2,0
"14158",14158,117,14,2,2,0
"14470",14470,120,637,3,8,0
"44010",44010,447,9091,1,2,0
"53404",53404,571,33095,4,0,0
"50686",50686,536,31510,2,3,0
"42322",42322,430,2178,1,7,0
"34078",34078,343,21813,1,4,0
"30339",30339,306,19668,1,1,0
"19787",19787,186,3002,2,5,0
"26593",26593,268,304,1,9,0
"490",490,49,406,5,0,1
"50123",50123,526,2957,2,5,0
"43614",43614,442,27657,2,3,0
"4543",4543,3,2944,2,7,0
"45277",45277,469,28520,2,3,0
"42341",42341,430,469,2,0,0
"55716",55716,598,20039,2,9,0
"30437",30437,307,19753,2,0,0
"7829",7829,37,3049,2,5,0
"26880",26880,269,17541,2,4,0
"48157",48157,498,2140,2,4,0
"37081",37081,378,23713,1,3,0
"49616",49616,519,5199,3,7,0
"34934",34934,352,9370,3,7,0
"23393",23393,235,130,2,0,0
"55774",55774,598,286,1,6,0
"51745",51745,548,32220,2,2,0
"39975",39975,403,25473,2,5,0
"19602",19602,186,12854,1,1,0
"24014",24014,244,15688,3,1,0
"12854",12854,100,3979,2,0,0
"56553",56553,607,34521,1,7,0
"6379",6379,28,4234,2,2,0
"54291",54291,578,1345,1,5,0
"47339",47339,489,29663,1,4,0
"53371",53371,571,8538,2,2,0
"8640",8640,44,5856,1,5,0
"13258",13258,104,2805,2,8,0
"31007",31007,314,2835,1,5,0
"25156",25156,259,16491,3,2,0
"43759",43759,442,3344,2,1,0
"36636",36636,371,23478,2,6,0
"14520",14520,120,640,2,6,0
"19595",19595,186,12850,1,4,0
"4818",4818,4,3108,1,0,0
"8043",8043,40,5400,2,6,0
"37325",37325,378,23875,2,5,0
"17655",17655,164,11517,2,3,0
"35569",35569,360,22795,3,3,0
"33082",33082,335,3818,1,6,0
"1133",1133,152,798,4,6,1
"40042",40042,405,25527,1,4,0
"45763",45763,472,28704,3,2,0
"139",139,10,119,4,8,1
"11904",11904,86,424,3,9,0
"43651",43651,442,27685,1,6,0
"37655",37655,378,24107,2,2,0
"14628",14628,122,9372,3,1,0
"39043",39043,394,24846,1,4,0
"11228",11228,77,10,3,1,0
"54216",54216,578,620,1,5,0
"43815",43815,444,27635,1,9,0
"10580",10580,75,6926,1,9,0
"13281",13281,104,8522,2,0,0
"22188",22188,220,14629,2,3,0
"37106",37106,378,23731,2,6,0
"30781",30781,311,11011,1,7,0
"55906",55906,600,2967,1,3,0
"40076",40076,405,25558,2,8,0
"46994",46994,488,29411,1,2,0
"50066",50066,525,345,2,0,0
"1766",1766,256,1260,3,4,1
"14011",14011,116,9065,4,1,0
"55851",55851,600,34201,2,6,0
"27899",27899,284,17442,1,5,0
"7287",7287,32,4939,3,2,0
"14814",14814,128,9487,3,9,0
"55274",55274,594,1877,2,9,0
"36653",36653,372,3787,1,5,0
"26523",26523,268,7359,2,1,0
"26797",26797,268,17468,1,4,0
"3820",3820,570,2546,5,9,1
"7556",7556,34,3917,1,4,0
"13273",13273,104,8516,3,2,0
"23031",23031,235,326,1,8,0
"19360",19360,184,12691,1,4,0
"38767",38767,392,415,2,1,0
"3516",3516,521,14,4,6,1
"27202",27202,274,1374,2,9,0
"37085",37085,378,23717,2,2,0
"4551",4551,3,2950,2,0,0
"739",739,86,469,4,0,1
"54540",54540,581,33703,1,6,0
"6474",6474,28,4296,1,6,0
"37664",37664,378,24114,1,9,0
"34132",34132,343,21861,2,6,0
"10129",10129,67,5253,3,1,0
"16717",16717,151,10802,3,9,0
"10617",10617,75,6952,1,4,0
"46426",46426,479,29082,2,8,0
"51703",51703,548,32194,2,4,0
"24265",24265,246,15879,1,8,0
"37542",37542,378,24031,1,4,0
"35546",35546,360,22773,2,2,0
"23345",23345,235,345,1,0,0
"10326",10326,72,2958,1,5,0
"34918",34918,352,2142,2,1,0
"14359",14359,118,9196,1,5,0
"32878",32878,334,4148,1,7,0
"55858",55858,600,819,2,7,0
"3492",3492,518,172,5,6,1
"33981",33981,343,21729,1,6,0
"18268",18268,172,11919,1,3,0
"19718",19718,186,2319,2,8,0
"1560",1560,227,1125,4,5,1
"797",797,101,167,3,2,1
"36743",36743,372,5069,1,6,0
"25217",25217,259,16534,2,8,0
"19124",19124,179,12534,1,7,0
"48385",48385,501,9667,2,6,0
"47001",47001,488,29415,2,5,0
"40879",40879,416,8253,1,6,0
"52185",52185,556,3808,3,9,0
"4596",4596,3,2973,3,4,0
"24883",24883,256,16317,2,9,0
"27369",27369,275,2692,1,4,0
"46415",46415,479,29073,3,2,0
"15755",15755,143,315,3,1,0
"7827",7827,37,5258,1,2,0
"42466",42466,430,3818,2,6,0
"30181",30181,303,19560,3,2,0
"6710",6710,28,4476,3,0,0
"2283",2283,322,19,5,5,1
"43966",43966,447,2163,2,7,0
"22399",22399,226,14754,3,8,0
"45738",45738,472,28690,2,1,0
"45938",45938,475,2370,2,8,0
"39007",39007,394,24823,1,7,0
"42568",42568,431,26900,1,7,0
"56596",56596,607,34556,2,9,0
"2436",2436,347,149,4,6,1
"50904",50904,540,31670,1,7,0
"18240",18240,171,11892,2,4,0
"35446",35446,359,22681,3,1,0
"25358",25358,260,16658,4,9,0
"45205",45205,467,28466,3,1,0
"43658",43658,442,27691,1,6,0
"40356",40356,410,25713,1,4,0
"24036",24036,244,15706,2,9,0
"52280",52280,556,345,3,1,0
"6918",6918,28,4633,3,1,0
"39419",39419,397,25127,2,2,0
"19426",19426,186,4960,2,6,0
"675",675,75,479,4,1,1
"3916",3916,581,2587,2,1,1
"7194",7194,32,4849,2,7,0
"34409",34409,345,22070,1,0,0
"48836",48836,508,1576,1,7,0
"56243",56243,603,34342,1,3,0
"16618",16618,151,10716,3,0,0
"35412",35412,359,1756,1,7,0
"7718",7718,36,11,2,4,0
"5278",5278,9,3463,3,3,0
"52944",52944,566,32917,2,3,0
"18904",18904,177,12417,1,5,0
"30175",30175,303,19555,1,4,0
"35489",35489,359,22720,2,5,0
"18772",18772,176,12298,1,3,0
"4070",4070,603,2627,3,2,1
"55843",55843,600,2808,2,4,0
"21917",21917,216,14463,2,8,0
"40084",40084,405,25564,1,5,0
"40317",40317,410,1350,4,0,0
"15715",15715,143,1559,2,8,0
"16031",16031,147,10223,2,8,0
"49714",49714,521,31159,1,5,0
"45939",45939,475,2332,1,3,0
"2648",2648,376,1837,4,0,1
"37364",37364,378,23908,2,6,0
"22746",22746,227,14981,2,9,0
"1399",1399,199,932,4,3,1
"56776",56776,609,343,2,2,0
"13881",13881,115,8971,2,6,0
"8595",8595,44,5819,1,4,0
"18749",18749,176,12279,2,2,0
"31150",31150,314,1555,1,6,0
"12852",12852,100,181,4,1,0
"3260",3260,475,575,4,5,1
"13199",13199,103,8460,2,6,0
"3314",3314,483,2250,4,7,1
"1240",1240,172,879,5,5,1
"54240",54240,578,1158,1,3,0
"36718",36718,372,23512,2,3,0
"22282",22282,222,14670,1,0,0
"15043",15043,134,9621,1,6,0
"35948",35948,363,23062,1,3,0
"37235",37235,378,23813,1,6,0
"26852",26852,269,17515,1,5,0
"27160",27160,274,17706,2,1,0
"45984",45984,475,26836,2,2,0
"49775",49775,521,31182,2,6,0
"22231",22231,222,14647,3,9,0
"25256",25256,259,16570,2,2,0
"26716",26716,268,17428,1,3,0
"15707",15707,143,2895,2,2,0
"30764",30764,311,19937,2,2,0
"54516",54516,581,33683,1,8,0
"36103",36103,365,23143,3,0,0
"30273",30273,305,19614,1,4,0
"28833",28833,288,7533,2,4,0
"16162",16162,147,10340,1,4,0
"16310",16310,148,10456,1,4,0
"3879",3879,573,1125,4,5,1
"32042",32042,324,20624,3,3,0
"47907",47907,497,30079,1,5,0
"56558",56558,607,2672,2,1,0
"23247",23247,235,5161,1,4,0
"19761",19761,186,12960,1,6,0
"47854",47854,497,30049,1,7,0
"45437",45437,471,27,1,6,0
"6125",6125,25,4062,1,7,0
"35632",35632,361,22836,2,7,0
"24060",24060,244,15726,2,2,0
"16781",16781,151,10862,3,9,0
"47043",47043,488,29450,1,6,0
"26185",26185,265,160,2,8,0
"3147",3147,455,731,4,8,1
"56567",56567,607,5782,2,6,0
"16226",16226,148,10395,2,1,0
"7479",7479,34,5045,1,3,0
"31910",31910,322,12947,1,5,0
"56575",56575,607,34536,2,6,0
"7820",7820,37,5253,1,8,0
"18222",18222,171,11874,2,0,0
"26625",26625,268,17374,1,2,0
"56743",56743,609,3814,1,9,0
"25556",25556,260,16835,2,8,0
"26335",26335,265,368,2,2,0
"4236",4236,2,2737,1,3,0
"4009",4009,594,167,4,2,1
"47053",47053,488,29455,1,1,0
"23044",23044,235,466,1,6,0
"47843",47843,497,30040,2,3,0
"53477",53477,573,33145,1,4,0
"46970",46970,488,29394,1,5,0
"18742",18742,176,12273,1,2,0
"34309",34309,345,21986,2,4,0
"19486",19486,186,7366,1,4,0
"36149",36149,365,23180,3,2,0
"52169",52169,556,32387,2,8,0
"13108",13108,103,8387,1,8,0
"2573",2573,361,1789,4,2,1
"10141",10141,67,369,2,0,0
"19559",19559,186,12827,1,6,0
"34154",34154,343,21879,2,1,0
"33087",33087,335,6715,2,8,0
"3975",3975,590,2198,4,6,1
"25706",25706,260,16962,1,5,0
"44088",44088,448,22436,3,2,0
"40434",40434,410,25782,2,7,0
"39383",39383,397,25095,2,3,0
"47010",47010,488,29424,2,0,0
"50302",50302,529,5996,1,7,0
"34764",34764,349,22289,2,7,0
"34322",34322,345,21999,1,4,0
"37588",37588,378,24066,3,3,0
"56227",56227,603,34326,2,5,0
"11179",11179,77,7367,1,5,0
"42502",42502,430,6279,1,8,0
"6673",6673,28,4448,1,5,0
"19673",19673,186,8729,2,6,0
"14838",14838,128,3819,1,6,0
"1979",1979,284,181,4,1,1
"27027",27027,272,2853,1,4,0
"39443",39443,397,25148,3,8,0
"49575",49575,519,2675,2,4,0
"23586",23586,236,15399,1,5,0
"37472",37472,378,23984,1,7,0
"28205",28205,286,18275,2,6,0
"37026",37026,376,23678,1,1,0
"18695",18695,176,12230,1,8,0
"7617",7617,36,347,3,0,0
"25419",25419,260,16715,1,7,0
"3103",3103,447,352,5,4,1
"46376",46376,479,29043,1,5,0
"6845",6845,28,4575,3,8,0
"4686",4686,3,3017,3,3,0
"23212",23212,235,15233,2,4,0
"23460",23460,236,2851,2,4,0
"7165",7165,32,4821,1,6,0
"11207",11207,77,7378,2,2,0
"7493",7493,34,1164,1,5,0
"32893",32893,334,624,1,2,0
"16636",16636,151,10729,2,2,0
"4744",4744,3,2385,2,9,0
"25299",25299,260,16605,1,6,0
"4793",4793,4,3092,1,5,0
"19744",19744,186,5053,1,2,0
"44971",44971,464,432,1,3,0
"56177",56177,603,34309,4,9,0
"3353",3353,489,2279,5,7,1
"40865",40865,416,26087,1,3,0
"26783",26783,268,2961,1,3,0
"4306",4306,3,2800,2,9,0
"26705",26705,268,17421,1,2,0
"55765",55765,598,5063,2,6,0
"6576",6576,28,4378,2,8,0
"33941",33941,343,21699,4,0,0
"22812",22812,229,15042,1,5,0
"35285",35285,358,22576,2,2,0
"37756",37756,382,24174,1,5,0
"116",116,9,102,3,1,1
"25572",25572,260,16849,2,9,0
"22854",22854,231,15068,1,7,0
"18888",18888,177,12401,2,3,0
"592",592,66,10,4,1,1
"44722",44722,459,28179,1,4,0
"45521",45521,471,28609,1,8,0
"50901",50901,540,584,4,1,0
"53268",53268,571,15195,3,2,0
"25325",25325,260,16628,2,5,0
"29799",29799,298,2813,1,1,0
"44989",44989,464,343,3,5,0
"51098",51098,544,31801,1,4,0
"1476",1476,216,1068,5,6,1
"555",555,58,350,4,3,1
"36731",36731,372,8538,2,2,0
"53298",53298,571,1396,1,5,0
"36493",36493,371,18966,1,4,0
"24095",24095,244,15750,2,8,0
"25577",25577,260,16853,2,3,0
"55448",55448,597,3892,1,7,0
"39427",39427,397,25134,1,5,0
"47926",47926,497,30089,4,9,0
"4341",4341,3,2818,2,0,0
"45974",45974,475,8330,1,5,0
"25660",25660,260,16924,3,2,0
"18659",18659,176,12198,2,6,0
"6418",6418,28,4254,1,6,0
"10299",10299,72,6779,1,6,0
"35752",35752,363,22932,3,8,0
"44950",44950,464,7379,1,1,0
"16220",16220,148,10389,2,9,0
"7254",7254,32,4906,1,2,0
"50579",50579,534,31439,1,7,0
"25426",25426,260,16722,2,3,0
"24178",24178,244,15812,2,9,0
"37309",37309,378,23864,2,7,0
"52594",52594,561,32632,1,2,0
"32856",32856,334,41,1,6,0
"26687",26687,268,1877,2,4,0
"1126",1126,151,791,5,7,1
"46141",46141,477,4627,4,1,0
"6058",6058,25,4007,3,8,0
"1713",1713,246,1221,3,0,1
"36577",36577,371,23433,1,4,0
"40100",40100,407,1621,2,3,0
"2636",2636,372,1827,3,2,1
"46317",46317,479,28995,3,8,0
"28192",28192,286,8321,1,4,0
"28638",28638,286,18529,1,8,0
"22323",22323,223,14704,1,6,0
"51884",51884,553,32294,1,6,0
"3153",3153,455,436,4,5,1
"14516",14516,120,9290,2,2,0
"40977",40977,417,26149,1,6,0
"27372",27372,275,1530,1,1,0
"34547",34547,347,22167,2,8,0
"25717",25717,260,4627,2,0,0
"45251",45251,469,28499,2,7,0
"50308",50308,529,7601,2,9,0
"12874",12874,101,3829,1,6,0
"35966",35966,363,23077,1,4,0
"22242",22242,222,14651,1,2,0
